"","fecha","est3491","est6809","est4451","est4138","prec","presMax","presMin","racha","dir","velmedia","tmax","tmed","tmin","cont8"
"1",2015-01-01,"1868","916","0","0","0","957.8","953","3.9","21","0.8","10.4","4.7","-1","75.8333333333333"
"2",2015-01-02,"2735","1364","0","0","0","959.9","956.9","3.9","4","0.6","12","5.5","-1","88.5416666666667"
"3",2015-01-03,"2094","1099","0","0","0","959.4","957.3","3.6","4","0.3","11.4","6.3","1.2","79.7916666666667"
"4",2015-01-04,"1947","1041","0","0","0","957.9","952.8","3.3","4","0.3","14","7.7","1.4","96.6666666666667"
"5",2015-01-05,"2909","1476","0","0","0","952.8","948.8","5.3","4","1.4","12","6.8","1.5","NA"
"6",2015-01-06,"2196","1060","0","0","0","950","946.9","3.1","8","0.8","9.8","5.3","0.8","64.0416666666667"
"7",2015-01-07,"3224","1643","0","0","0","954.5","949.5","4.4","6","1.1","10.7","5.8","0.8","78.25"
"8",2015-01-08,"3168","1699","0","0","0","962.5","954.5","5.3","4","0.8","12.3","6.4","0.4","82.5416666666667"
"9",2015-01-09,"3354","1668","0","0","0","963.1","962.3","4.2","5","0.3","13.5","7.8","2","95.2083333333333"
"10",2015-01-10,"2373","1205","0","0","0","962.8","953.5","3.3","27","0.8","12.6","7.2","1.7","71.2916666666667"
"11",2015-01-11,"2014","1069","0","0","0","954.7","952","5.8","2","0.8","13.7","8","2.4","63.1666666666667"
"12",2015-01-12,"3399","1709","0","238","0","954.8","950.1","7.2","4","1.1","11.8","7.7","3.6","64.4166666666667"
"13",2015-01-13,"3422","1728","0","190","0","950.1","946","6.9","26","1.4","12.4","7.4","2.4","57.9166666666667"
"14",2015-01-14,"3463","1741","0","216","0","949.8","947.3","3.3","8","0.6","8.2","5.3","2.4","60.0416666666667"
"15",2015-01-15,"3488","1702","0","228","6.1","947.3","934.3","10.3","22","1.4","10.8","7.9","5","52.5416666666667"
"16",2015-01-16,"3554","1766","0","194","0","943","932.1","9.7","31","2.2","8","5.3","2.6","41.3333333333333"
"17",2015-01-17,"2405","1256","0","84","0","946.3","941.9","7.5","22","1.7","8.5","3.7","-1.1","49.3333333333333"
"18",2015-01-18,"1931","994","0","133","6.8","941.9","930","13.9","1","0.6","3.5","1.9","0.3","42.8333333333333"
"19",2015-01-19,"3358","1701","0","201","0","936.2","929.7","15.3","3","4.4","7.2","3.9","0.6","NA"
"20",2015-01-20,"3192","1638","0","202","0","935.4","930.8","6.1","26","0.8","6.5","3.4","0.2","61.6666666666667"
"21",2015-01-21,"3440","1725","0","224","0.4","933.8","932.1","11.1","29","1.7","5.6","3.2","0.8","52.375"
"22",2015-01-22,"3521","1736","0","219","0","942.2","932.9","11.9","32","2.5","8.4","5.1","1.8","44.1666666666667"
"23",2015-01-23,"3582","1764","0","187","0","947","942.2","8.6","2","2.8","9.8","5.1","0.4","NA"
"24",2015-01-24,"2402","1209","0","80","0","950","946.8","13.9","2","0","10.7","4.6","-1.4","62.1666666666667"
"25",2015-01-25,"2085","1073","0","131","0","949.7","947.4","10.8","34","1.7","12.6","7.2","1.8","56.875"
"26",2015-01-26,"3398","1691","6","216","0","950.2","947.6","5","5","0.8","12.9","6.7","0.5","86.8333333333333"
"27",2015-01-27,"3446","1744","0","229","0","950.7","947.8","10.6","2","1.1","13.3","7.6","2","63.4166666666667"
"28",2015-01-28,"3527","1789","10","236","0","947.8","943.3","6.4","33","0.3","12.8","7","1.3","69.2083333333333"
"29",2015-01-29,"3480","1810","0","240","Ip","943.3","931.4","12.2","25","2.8","12.2","8","3.9","45.7916666666667"
"30",2015-01-30,"3509","1759","20","203","3.7","931.4","918.8","14.2","25","4.2","15.4","12.5","9.6","20.25"
"31",2015-01-31,"2408","1250","0","83","Ip","931.2","917.2","18.9","28","5.6","10.8","7.1","3.4","21.3333333333333"
"32",2015-02-01,"2142","1093","0","127","0","937.3","931","13.9","30","3.3","8","4.9","1.8","18.125"
"33",2015-02-02,"3271","1693","0","210","2.6","936.8","925.9","10","24","2.8","5.1","4.2","3.2","35.5"
"34",2015-02-03,"3422","1698","0","216","4.3","928.2","920.9","12.8","30","2.5","9.6","5.8","2","35.375"
"35",2015-02-04,"3530","1668","0","223","0","932.2","921","12.5","35","4.4","5.1","2.8","0.4","44"
"36",2015-02-05,"3517","1735","0","241","0","937.4","932.2","17.2","1","3.6","5.6","3.1","0.6","38.0833333333333"
"37",2015-02-06,"3547","1758","0","203","0","935.8","933.2","10","25","2.2","5.7","2.6","-0.4","52.9583333333333"
"38",2015-02-07,"2373","1197","0","86","0","944.2","935.4","7.8","5","1.4","3.4","1.2","-1","52.1666666666667"
"39",2015-02-08,"2103","1100","0","154","0","945.2","942.3","8.3","2","1.1","8.5","3.4","-1.7","49.875"
"40",2015-02-09,"3406","1749","0","215","0","946.6","942.7","11.4","2","2.8","10.4","5.5","0.6","49"
"41",2015-02-10,"3498","1723","0","229","0","946","943","6.4","8","1.9","9","5.9","2.8","62.8333333333333"
"42",2015-02-11,"3484","1717","0","228","0","943.2","941.2","5.6","4","1.7","8.6","6.6","4.5","65.1666666666667"
"43",2015-02-12,"3586","1786","0","258","0","944.2","940.2","5.6","4","1.4","11.6","7.9","4.2","65.7083333333333"
"44",2015-02-13,"3502","1741","0","219","0","944.5","941.5","10","25","2.8","12.2","7.4","2.7","48.9583333333333"
"45",2015-02-14,"2470","1171","0","86","4.3","942.5","936.6","11.7","26","3.1","12.3","9.5","6.7","32.4583333333333"
"46",2015-02-15,"2112","1039","0","143","0","940.1","933.8","10.3","31","2.8","14.8","10.8","6.7","33.2083333333333"
"47",2015-02-16,"3462","1692","10","218","6.9","942.1","940.1","11.7","2","1.1","13.1","9.6","6","NA"
"48",2015-02-17,"3423","1731","0","231","0","952.5","941.6","18.3","2","4.7","11.8","8.1","4.4","24.5416666666667"
"49",2015-02-18,"3491","1755","0","248","0","952.9","950.3","12.2","7","3.1","10.8","7.2","3.7","35.125"
"50",2015-02-19,"3490","1761","0","253","0","952.9","948.8","5","13","1.1","12.6","7.6","2.6","65.9166666666667"
"51",2015-02-20,"3628","1749","0","224","3.4","948.8","936.1","6.1","23","0.8","11.3","6.7","2.1","65.4583333333333"
"52",2015-02-21,"2476","1201","5","85","0","936.1","930.9","12.5","1","2.2","13","9","5","48.7916666666667"
"53",2015-02-22,"2188","1078","0","158","0","939.4","934.5","9.7","28","2.5","13.8","8","2.2","51.9583333333333"
"54",2015-02-23,"3420","1713","0","225","0","941.7","935.8","13.3","32","4.2","13.7","10.2","6.6","31.7916666666667"
"55",2015-02-24,"3515","1755","0","229","0","950.4","941.7","13.6","29","3.9","11.5","7.8","4.2","31.0833333333333"
"56",2015-02-25,"3477","1771","0","246","0","950.4","947.6","13.6","33","3.6","14.3","9.2","4.1","36"
"57",2015-02-26,"3598","1794","20","264","0","948.4","943.7","9.4","30","2.2","13.4","10","6.6","49.8333333333333"
"58",2015-02-27,"3587","1792","0","219","0","945.1","942.7","8.1","3","1.9","14.3","10.8","7.4","50.8333333333333"
"59",2015-02-28,"2514","1239","0","84","0","946.5","944.2","8.6","27","1.4","16.4","10.1","3.8","58.125"
"60",2015-03-01,"0","0","0","0","0","947.4","945.1","8.6","26","2.5","18.7","14.2","9.6","29.6666666666667"
"61",2015-03-02,"0","0","0","0","0","948.3","946","5.8","23","1.4","18.1","13.1","8.1","NA"
"62",2015-03-03,"0","0","0","0","Ip","947.5","945.9","4.4","26","0.3","17.2","13.2","9.1","45.7916666666667"
"63",2015-03-04,"0","0","0","0","0","955.7","947","11.7","1","3.1","15.2","10.1","5","47.4166666666667"
"64",2015-03-05,"0","0","0","0","0","955.8","950","10","4","2.2","14.5","8.4","2.3","55.875"
"65",2015-03-06,"0","0","0","0","0","952","950","10","3","1.7","18.3","11.4","4.6","72.9583333333333"
"66",2015-03-07,"0","0","0","0","0","952","947.1","5.6","3","0.8","21.6","13.3","5","82.25"
"67",2015-03-08,"0","0","0","0","0","947.5","943.8","8.6","4","0.8","22.2","14.2","6.1","61.4166666666667"
"68",2015-03-09,"0","0","0","0","0","947.4","944.7","5.3","4","0.8","21.7","13.8","6","75.3333333333333"
"69",2015-03-10,"0","0","0","0","0","947.5","946.1","5.8","23","1.9","22.6","15.4","8.2","79.3333333333333"
"70",2015-03-11,"0","0","0","0","0","948.6","945.4","5.3","20","1.1","22.4","14.3","6.2","83.375"
"71",2015-03-12,"0","0","0","0","0","945.7","941","6.7","22","0.8","21.5","14.8","8","NA"
"72",2015-03-13,"0","0","0","0","0","944.6","941.8","11.4","4","3.9","18","13.3","8.6","54.25"
"73",2015-03-14,"0","0","0","0","0","945.7","941.6","11.9","1","3.3","13.7","9","4.4","38.2916666666667"
"74",2015-03-15,"0","0","0","0","0","943","938.7","6.7","5","1.4","9.3","5.8","2.4","NA"
"75",2015-03-16,"0","0","0","0","0","940.3","939.3","5.8","2","1.4","12.5","6.8","1.2","NA"
"76",2015-03-17,"0","0","0","0","0","940","936.9","10.6","12","1.9","13.6","9.2","4.8","66.625"
"77",2015-03-18,"0","0","0","0","9","941.3","938.6","8.9","9","2.5","9.1","6.2","3.2","52.75"
"78",2015-03-19,"0","0","0","0","0.4","939.4","935","12.5","4","3.6","11.9","8.8","5.8","32.9166666666667"
"79",2015-03-20,"0","0","0","0","4.7","936.5","931.2","16.1","3","5.6","13.1","10.6","8.2","35.8333333333333"
"80",2015-03-21,"0","0","0","0","2.5","931.9","929.7","11.4","2","2.5","11.6","9.2","6.8","36.3333333333333"
"81",2015-03-22,"0","0","0","0","5.2","932.4","930.6","9.2","3","1.9","12.5","10.1","7.7","37.75"
"82",2015-03-23,"0","0","0","0","14.8","932.4","925.3","7.2","8","1.4","8.5","7.2","6","61.2916666666667"
"83",2015-03-24,"0","0","0","0","0","931.3","923.7","13.1","5","4.2","14","10","6.1","40.5"
"84",2015-03-25,"0","0","0","0","0","937.3","931.1","15","4","5.6","10.3","6.9","3.5","33.75"
"85",2015-03-26,"0","0","0","0","0","944.1","937.3","11.7","31","2.2","14.7","8.6","2.5","51.125"
"86",2015-03-27,"0","0","0","0","0","950.3","944.1","7.8","2","1.1","20.5","14.6","8.6","NA"
"87",2015-03-28,"0","0","0","0","0","950.7","947.7","10","34","1.7","25","16.8","8.6","56.875"
"88",2015-03-29,"0","0","0","0","0","949.6","946.9","6.9","34","1.9","23","17","11.1","NA"
"89",2015-03-30,"0","0","0","0","0","950.3","948.2","7.8","30","2.5","26.7","19.8","13","NA"
"90",2015-03-31,"0","0","0","0","0","951.2","947","8.1","2","1.4","26.6","19.3","12","66.2916666666667"
"91",2015-04-01,"3269","1419","0","163","0","951","947.3","8.9","3","1.9","22.3","16","9.8","40.9583333333333"
"92",2015-04-02,"1774","764","12","82","0","949.2","944.3","8.3","4","1.9","23.6","15.6","7.7","40.9166666666667"
"93",2015-04-03,"1472","683","5","65","0","945","938.5","8.1","5","1.7","24","18.2","12.3","46.4166666666667"
"94",2015-04-04,"1673","799","0","108","0","938.7","934.5","10.8","4","3.1","22","15.9","9.8","29.625"
"95",2015-04-05,"1917","911","10","190","0","935.7","932.1","10","4","1.4","23.7","16.4","9","36.0416666666667"
"96",2015-04-06,"3326","1604","13","257","0","943.4","934.5","8.6","15","1.9","21.2","15.4","9.6","43.4166666666667"
"97",2015-04-07,"3456","1751","0","250","0","949.8","943","20.8","14","3.1","18.3","13.2","8.2","39.875"
"98",2015-04-08,"3535","1726","0","242","0","949.3","944.2","10.8","9","3.3","18","12.4","6.7","41.1666666666667"
"99",2015-04-09,"3520","1752","0","251","5.8","947.1","945.8","8.3","3","2.5","10.8","8.4","6.1","53.8333333333333"
"100",2015-04-10,"3602","1780","0","200","0","946.6","943.3","4.4","11","1.1","16.6","12.6","8.5","67.2083333333333"
"101",2015-04-11,"2582","1266","0","86","0","948.4","944","12.8","7","2.5","22","15.9","9.8","49.1666666666667"
"102",2015-04-12,"2260","1169","4","146","0","949.6","944.9","10.3","11","2.5","21.2","16","10.8","45.3333333333333"
"103",2015-04-13,"3525","1760","8","221","0","948.3","946","14.7","13","4.7","23","17.8","12.7","NA"
"104",2015-04-14,"3528","1784","14","237","0.1","948.3","941","14.7","14","4.2","24.5","18.2","11.8","59.6666666666667"
"105",2015-04-15,"3590","1816","0","245","18.2","942.8","936.2","9.2","11","1.9","18.8","15.1","11.4","56.5416666666667"
"106",2015-04-16,"3609","1807","0","266","0","941.1","938.2","8.9","99","2.8","16.7","13.4","10.2","36.2083333333333"
"107",2015-04-17,"3719","1807","0","237","0","941.8","939","7.2","28","1.7","20","15.8","11.6","44.375"
"108",2015-04-18,"2635","1237","0","91","0","939","934.9","13.1","27","3.1","18.9","14","9.2","43.0416666666667"
"109",2015-04-19,"2333","1108","0","146","0","941.4","937.5","13.9","24","0.8","18.8","13","7.2","38.5"
"110",2015-04-20,"3456","1727","13","228","0","944.1","941.1","6.1","4","2.2","21.3","15","8.6","60.8333333333333"
"111",2015-04-21,"3533","1730","20","249","0","945.5","941.4","10.3","17","3.6","22.1","17","12","52.75"
"112",2015-04-22,"3608","1769","13","254","0","943.6","941.1","10","23","2.2","21.6","16.7","11.8","41.2083333333333"
"113",2015-04-23,"3705","1792","18","243","0","943.3","939.7","8.3","23","1.7","23.6","17","10.4","55.4166666666667"
"114",2015-04-24,"3706","1770","20","222","0","939.9","936.6","8.3","23","1.7","22.5","17.3","12.1","60.2083333333333"
"115",2015-04-25,"2643","1240","0","88","5.5","938.9","934.9","10.8","26","2.8","18.8","15.2","11.6","25.6666666666667"
"116",2015-04-26,"2190","1044","0","156","17.5","934.9","928.1","17.5","30","0.6","15","12.1","9.2","34.3333333333333"
"117",2015-04-27,"3547","1731","0","241","0","940.1","932.1","9.2","26","2.2","16.6","12.3","8","NA"
"118",2015-04-28,"3617","1792","0","258","0","943.9","940","8.1","27","2.2","19.5","14","8.6","50.2916666666667"
"119",2015-04-29,"3862","1849","15","253","0","943","939.5","8.9","99","2.2","20.8","15.7","10.6","42.2916666666667"
"120",2015-04-30,"3690","1803","14","243","0","944.8","941.2","7.8","24","1.7","23","16.5","10","47.4583333333333"
"121",2015-05-01,"2144","926","13","81","0","942.1","939.4","7.2","25","1.9","23.7","18.3","12.9","26.5"
"122",2015-05-02,"2029","916","11","68","0","940.2","935.7","11.1","25","2.8","26.4","20.3","14.2","22.1666666666667"
"123",2015-05-03,"2571","1129","2","194","0.1","937.5","935.5","9.2","23","1.4","21.4","19.1","16.8","29"
"124",2015-05-04,"3564","1705","16","250","Ip","935.6","930","14.4","23","2.2","26.9","20.8","14.6","37.9166666666667"
"125",2015-05-05,"3622","1742","20","240","0","939.1","934.6","10.6","26","3.1","21","16.2","11.5","19.5833333333333"
"126",2015-05-06,"3668","1741","13","239","0","941.8","939.1","6.9","26","1.4","23","16.2","9.4","41.0416666666667"
"127",2015-05-07,"3702","1797","12","248","0","941.6","936.4","6.4","21","1.9","28.2","19.6","11.1","63.8333333333333"
"128",2015-05-08,"3766","1777","20","228","0","946.3","938.2","",NA,"3.3","24.7","18.8","12.9","29.875"
"129",2015-05-09,"2855","1295","16","87","0","948","945.5","5.3","10","1.4","28.2","20.6","13","59.25"
"130",2015-05-10,"2464","1128","20","139","0","947","943.1","7.8","17","1.7","31.5","24","16.4","NA"
"131",2015-05-11,"3503","1718","21","233","0","945.6","942.3","6.1","25","1.4","32.4","24.8","17.2","73.1666666666667"
"132",2015-05-12,"3598","1727","155","232","0","946.8","943.8","6.7","23","1.7","33.3","25.2","17.2","NA"
"133",2015-05-13,"3702","1775","110","232","0","947.7","943.3","9.4","26","2.2","35.5","27.5","19.5","77.7916666666667"
"134",2015-05-14,"3717","1767","111","242","0","943.3","937.2","12.5","33","2.5","32.5","24.4","16.4","53.0416666666667"
"135",2015-05-15,"2397","1027","53","98","0","947.4","939.8","13.3","3","3.9","23","17.4","11.8","21.875"
"136",2015-05-16,"2244","1004","57","90","0","948.8","946.3","12.2","8","2.8","27.7","19","10.4","31.0416666666667"
"137",2015-05-17,"2196","1022","56","156","0","947.6","940.2","9.2","5","1.7","30","21.8","13.6","38.2916666666667"
"138",2015-05-18,"3546","1742","104","250","0","940.4","932.4","7.8","27","2.2","31.6","24","16.4","41.3333333333333"
"139",2015-05-19,"3576","1713","110","230","0","941.1","931.2","13.6","3","5","22.8","16.6","10.4","37.3333333333333"
"140",2015-05-20,"3616","1759","130","252","0","945.3","940.3","12.2","5","2.8","21.6","14.5","7.4","28.2916666666667"
"141",2015-05-21,"3613","1748","127","258","0","948.8","944.5","10.3","4","2.8","22.3","15.4","8.4","31.2916666666667"
"142",2015-05-22,"3710","1785","124","235","0","947.3","941.2","13.6","3","3.3","22.7","15.2","7.7","35.7916666666667"
"143",2015-05-23,"2648","1232","88","89","0","943","938.1","13.3","4","3.6","23.8","16.6","9.5","28.4583333333333"
"144",2015-05-24,"2363","1124","75","146","0","941.3","937.8","12.8","4","2.5","24.7","18","11.4","24.2083333333333"
"145",2015-05-25,"3448","1714","116","231","0","942.6","938.7","8.9","99","1.9","25.8","19.8","13.7","43.2083333333333"
"146",2015-05-26,"3589","1734","123","235","0","942.5","939.1","10.3","4","2.8","27.9","20.2","12.5","37.8333333333333"
"147",2015-05-27,"3614","1771","133","250","0","942.4","938.7","11.7","5","3.1","29.3","21.3","13.3","45.125"
"148",2015-05-28,"3671","1800","126","258","0","941.6","936.6","6.4","6","1.4","31.3","23.8","16.2","54.9166666666667"
"149",2015-05-29,"3658","1803","120","238","0","938.8","935.3","11.7","27","2.2","30.4","23.8","17.1","NA"
"150",2015-05-30,"2593","1210","86","90","0","940.8","938.2","8.6","32","1.9","29.9","22.4","15","53.1666666666667"
"151",2015-05-31,"2390","1095","71","137","0","941.4","938.2","8.3","22","1.9","30.8","23.6","16.3","45.5833333333333"
"152",2015-06-01,"3577","1747","109","219","0","941.6","938.2","8.9","27","2.2","31.5","24.4","17.4","50.5416666666667"
"153",2015-06-02,"3656","1766","124","240","0","943.2","939.2","8.3","16","1.9","32.6","25.5","18.4","49.4166666666667"
"154",2015-06-03,"3602","1785","116","239","0","944.6","941.7","9.2","15","2.5","33.6","26.7","19.8","51.5"
"155",2015-06-04,"2143","1035","55","98","0","945.5","941","8.1","16","1.4","32.3","25.8","19.2","31.0833333333333"
"156",2015-06-05,"3144","1486","82","169","0","943.7","940.3","6.7","11","1.7","32.2","25.1","18","44.75"
"157",2015-06-06,"2296","1070","63","86","0","944.6","941.5","8.6","3","1.7","34","26.7","19.4","NA"
"158",2015-06-07,"2206","1058","58","170","0","945.6","940.9","9.4","13","2.5","34.1","27.6","21.2","33.5"
"159",2015-06-08,"3628","1792","105","265","0","943.4","937.9","6.9","99","1.7","33","26.4","19.8","NA"
"160",2015-06-09,"3589","1761","116","234","0.7","939.8","936.1","12.5","33","2.5","32.3","25.4","18.4","47.5416666666667"
"161",2015-06-10,"3611","1753","113","258","9.1","939.1","934.1","9.7","23","1.7","27.3","22.2","17","50.1666666666667"
"162",2015-06-11,"3621","1779","130","269","20.7","937.1","934.2","10.8","23","2.2","22.5","19","15.4","NA"
"163",2015-06-12,"3777","1818","126","231","0","936.3","934.8","11.7","26","3.3","23","18.8","14.5","36.4583333333333"
"164",2015-06-13,"2637","1193","63","62","0","936.6","934.5","11.4","25","2.5","22.1","18.6","15.1","35.9166666666667"
"165",2015-06-14,"2377","1101","0","0","2.8","937.9","935.3","11.7","24","2.5","22.4","17.5","12.6","19.5416666666667"
"166",2015-06-15,"3565","1750","0","0","2.2","943.3","938.2","8.3","5","0.3","20.6","16.1","11.6","37.625"
"167",2015-06-16,"3622","1741","0","0","0","945.7","943.3","7.8","2","1.4","25.4","19","12.6","NA"
"168",2015-06-17,"3660","1770","158","323","0","945.8","941.6","11.4","6","2.5","26.8","20.7","14.6","40.3333333333333"
"169",2015-06-18,"3666","1982","121","268","0","945.5","941","10","4","1.9","30","22.4","14.7","52.8333333333333"
"170",2015-06-19,"3558","2027","109","227","0","944.2","939.5","11.7","5","2.2","32.4","25","17.7","NA"
"171",2015-06-20,"2480","1283","66","93","0","943.1","939.9","10.3","4","1.7","33.7","25.5","17.3","NA"
"172",2015-06-21,"2284","1192","59","151","0.1","942.9","939.1","8.3","4","1.9","35.1","27.6","20","NA"
"173",2015-06-22,"3595","1996","99","245","0","940.6","936.8","9.7","22","2.2","34","28","22","NA"
"174",2015-06-23,"3625","2022","98","218","9","940.3","936","11.1","12","1.7","31.6","25.3","19","NA"
"175",2015-06-24,"3637","2008","111","285","0","942.8","939.5","6.7","3","0.8","30.4","23.9","17.4","NA"
"176",2015-06-25,"3597","2038","117","250","0","945.6","942.8","6.4","22","1.7","32.8","26","19.3","51.75"
"177",2015-06-26,"3496","1913","110","235","0","946.4","943.2","8.3","22","1.7","35.4","27.6","19.9","69.5416666666667"
"178",2015-06-27,"2342","1193","67","89","0","945","941.3","7.8","23","1.9","37.3","29","20.8","58.5"
"179",2015-06-28,"0","0","56","138","0","944.4","941.2","9.4","13","1.7","38.8","30.5","22.2","60.3333333333333"
"180",2015-06-29,"0","0","108","239","0","943.2","939.1","8.3","5","1.1","39.3","32.1","24.9","NA"
"181",2015-06-30,"4632","2797","107","234","0","940.8","935.9","10.8","20","3.1","38.4","31.5","24.6","NA"
"182",2015-07-01,"4905","2692","28","50","0","939.9","935.7","8.6","27","2.2","35.6","29.2","22.7","48.625"
"183",2015-07-02,"3645","2029","0","0","0","943.5","939.5","10.8","14","1.4","33","27.6","22.2","39.0833333333333"
"184",2015-07-03,"3620","1946","0","0","0","943.9","940.7","11.1","22","2.8","36.5","29.4","22.4","47.0416666666667"
"185",2015-07-04,"2287","1166","0","0","0","945.6","940.3","9.2","16","1.4","36.7","30","23.2","49.125"
"186",2015-07-05,"2136","1124","0","0","0","943.3","940.9","8.3","20","1.9","37.1","30.3","23.5","55.5833333333333"
"187",2015-07-06,"3230","1699","0","0","0","943","939.4","10.3","24","2.2","39.6","31.8","24","59.75"
"188",2015-07-07,"3566","1944","0","0","0","942","938.9","11.9","27","3.1","38.3","30.6","22.8","57.2083333333333"
"189",2015-07-08,"3664","2001","144","315","0","943","937.9","10.8","4","3.1","38.2","31.2","24.1","61.5416666666667"
"190",2015-07-09,"3613","1956","125","249","0","941.2","938.3","8.9","4","2.5","38.9","30.4","22","47.5416666666667"
"191",2015-07-10,"3325","1870","85","130","0","941","938.9","11.1","23","2.8","37.4","30","22.7","56.5416666666667"
"192",2015-07-11,"2317","1113","0","0","0","944.1","940.5","6.9","3","1.9","37.4","29.9","22.4","44.2083333333333"
"193",2015-07-12,"2222","1084","60","223","0","944.2","940.4","7.8","21","1.7","37.5","30.4","23.2","36.3333333333333"
"194",2015-07-13,"3541","1881","108","230","0","943.5","940.5","8.6","3","1.7","38.6","31.4","24.2","56.0833333333333"
"195",2015-07-14,"3409","1913","109","234","0","942.3","939.1","9.2","4","1.7","39.5","32","24.4","60.2083333333333"
"196",2015-07-15,"3494","1927","107","239","0","940.8","936.9","7.2","3","1.4","39.4","32","24.5","NA"
"197",2015-07-16,"3579","1914","105","251","0","940","937.3","9.7","22","2.2","38.3","31.2","24.2","NA"
"198",2015-07-17,"3473","1851","94","214","Ip","941.5","939","7.8","28","1.4","36.3","31","25.6","51.375"
"199",2015-07-18,"2152","1050","52","90","0","942.8","938.5","11.1","29","2.8","33.6","28.5","23.4","27.0833333333333"
"200",2015-07-19,"2030","1013","50","150","0","941.4","938.5","8.3","23","1.1","34.4","28.4","22.4","24.4583333333333"
"201",2015-07-20,"3331","1826","94","226","0","940.3","938","6.4","20","1.7","36.8","30.1","23.4","NA"
"202",2015-07-21,"3269","1831","97","224","0","939.6","937.2","10.8","29","2.5","37.3","30","22.8","39.7916666666667"
"203",2015-07-22,"3212","1841","102","228","3.6","940.6","938.5","11.7","30","1.1","34.2","29.1","24","48.75"
"204",2015-07-23,"3233","1843","101","238","0","941.5","935.9","8.3","4","2.5","36.9","29.2","21.6","49.375"
"205",2015-07-24,"1","1797","90","191","0","937.3","934.6","9.7","24","2.2","34.3","28","21.8","55.75"
"206",2015-07-25,"0","1006","57","85","0","939.8","937.3","9.2","4","1.4","33.8","26.9","20","30"
"207",2015-07-26,"0","972","51","152","0","940.7","936.8","8.6","32","2.5","36.3","29.2","22","33.5833333333333"
"208",2015-07-27,"0","1765","89","222","0","938.9","936.5","9.7","27","1.7","37.6","30.6","23.7","48.125"
"209",2015-07-28,"0","1764","99","202","0","938.8","934.7","9.2","22","1.9","38","30.5","23","51.6666666666667"
"210",2015-07-29,"0","1802","94","217","0","937.3","933.8","11.9","24","2.2","36.8","29.6","22.5","50.125"
"211",2015-07-30,"0","1804","99","189","0","935.8","933.8","11.4","23","2.2","34.3","28.2","22","38"
"212",2015-07-31,"0","1743","91","179","0","935.5","930.7","11.9","27","3.1","30.5","25","19.6","33"
"213",2015-08-01,"0","1003","48","102","0","938.5","935.5","9.7","3","1.1","31.7","24.6","17.6","28.875"
"214",2015-08-02,"0","907","42","144","0","940.8","938.1","7.2","17","1.9","34.6","27.9","21.2","34.9166666666667"
"215",2015-08-03,"0","1512","75","143","0","940.7","936.5","8.9","26","2.8","35.5","29.2","23","NA"
"216",2015-08-04,"0","1478","69","127","0","940.1","937.6","9.2","22","1.7","34.5","28","21.5","28.125"
"217",2015-08-05,"0","1476","71","118","0","939.1","937","10","22","1.7","35.5","28.6","21.6","45.125"
"218",2015-08-06,"0","1472","71","122","0","940.3","937.1","9.7","27","2.8","37.2","28.5","19.8","54.7916666666667"
"219",2015-08-07,"0","1408","65","111","0","940.6","937.7","11.1","24","2.2","35.4","27.9","20.4","43.9583333333333"
"220",2015-08-08,"0","847","40","95","0","943.2","938.3","12.8","3","2.8","33.6","27.1","20.6","31"
"221",2015-08-09,"0","798","54","193","0","945","940.4","9.7","99","1.9","33.3","24.8","16.2","21.5833333333333"
"222",2015-08-10,"0","1339","77","182","0","942.1","937.5","9.2","4","1.7","36.8","27.7","18.6","37.875"
"223",2015-08-11,"0","1334","62","124","0","939.5","935.9","10.8","24","2.5","34","27.6","21.3","41.0833333333333"
"224",2015-08-12,"0","1340","58","109","0","942.2","938.5","7.5","27","1.4","32.6","26.2","19.8","34.625"
"225",2015-08-13,"0","1341","63","106","0","942.8","939.8","11.1","26","3.6","27.5","22.1","16.7","24.5"
"226",2015-08-14,"0","1307","60","101","0","941.5","938.5","7.5","99","1.9","27","21","15","24.9166666666667"
"227",2015-08-15,"0","764","33","91","0","939.1","936.9","12.8","26","1.4","28.2","22.9","17.6","21.0833333333333"
"228",2015-08-16,"0","773","34","151","0","938.7","935.1","7.5","24","1.7","29.5","23.5","17.5","18"
"229",2015-08-17,"0","1323","60","139","0","936.3","933.9","10","5","1.7","31.7","25.6","19.6","24.1666666666667"
"230",2015-08-18,"0","1356","62","129","0","939.8","935.7","12.5","3","1.7","32.3","25.8","19.2","NA"
"231",2015-08-19,"0","1345","63","122","0","941.4","939.3","9.2","7","1.4","32.4","25.3","18.2","33.4166666666667"
"232",2015-08-20,"0","1343","61","113","0","944.9","941.4","7.2","4","1.4","34.2","27","19.8","40.625"
"233",2015-08-21,"0","1301","60","109","0.9","944.2","940.4","13.3","4","1.1","33.1","27.6","22","NA"
"234",2015-08-22,"0","848","40","100","0","942.7","934.1","11.7","24","2.5","31.7","24.6","17.4","20.6666666666667"
"235",2015-08-23,"0","834","38","164","0.1","936.3","933.8","13.1","24","3.9","26","22","18","12.0416666666667"
"236",2015-08-24,"0","1457","67","144","0","941.3","933.4","13.3","27","2.2","24.8","19.2","13.6","24.5833333333333"
"237",2015-08-25,"0","1478","67","125","0","944.7","940.4","5","3","0.8","29","21.7","14.4","47.4583333333333"
"238",2015-08-26,"0","1507","89","172","0","941.4","938.2","9.2","23","1.7","32.1","25.4","18.6","47.4583333333333"
